timestamp,pod,cpu_usage(m),memory_usage(Mi)
2023-11-22 03:38:12,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:12,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:12,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:12,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:12,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:12,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:12,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:12,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:12,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:12,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:12,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:12,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:12,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:12,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:13,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:13,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:13,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:13,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:13,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:13,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:13,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:13,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:13,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:13,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:13,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:13,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:13,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:13,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:14,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:14,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:14,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:14,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:14,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:14,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:14,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:14,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:14,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:14,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:14,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:14,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:14,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:14,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:15,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:15,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:15,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:15,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:15,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:15,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:15,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:15,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:15,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:15,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:15,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:15,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:15,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:15,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:16,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:16,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:16,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:16,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:16,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:16,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:16,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:16,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:16,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:16,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:16,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:16,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:16,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:16,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:17,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:17,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:17,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:17,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:17,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:17,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:17,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:17,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:17,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:17,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:17,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:17,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:17,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:17,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:18,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:18,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:18,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:18,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:18,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:18,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:18,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:18,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:18,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:18,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:18,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:18,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:18,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:18,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:19,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:19,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:19,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:19,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:19,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:19,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:19,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:19,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:19,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:19,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:19,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:19,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:19,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:19,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:20,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:20,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:20,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:20,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:20,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:20,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:20,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:20,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:20,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:20,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:20,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:20,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:20,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:20,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:21,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:21,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:21,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:21,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:21,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:21,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:21,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:21,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:21,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:21,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:21,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:21,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:21,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:21,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:22,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:22,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:22,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:22,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:22,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:22,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:22,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:22,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:22,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:22,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:22,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:22,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:22,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:22,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:23,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:23,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:23,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:23,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:23,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:23,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:23,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:23,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:23,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:23,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:23,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:23,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:23,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:23,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:24,carts-5bb979cb6d-zdvn9,90,456
2023-11-22 03:38:24,carts-db-98ff4cbc7-qrqpw,3752,344
2023-11-22 03:38:24,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:24,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:24,front-end-5d7b595bcd-kh446,541,467
2023-11-22 03:38:24,orders-d5f745cc6-4qnrb,7,438
2023-11-22 03:38:24,orders-db-c6897fc87-lmpxx,5,78
2023-11-22 03:38:24,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:24,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:24,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:38:24,session-db-9dc55b5b-2qmdw,24,44
2023-11-22 03:38:24,shipping-78db6c6958-zxb5v,3,224
2023-11-22 03:38:24,user-5c8d59bcd4-24rqf,164,192
2023-11-22 03:38:24,user-db-758477f574-w5dn9,97,524
2023-11-22 03:38:25,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:25,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:25,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:25,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:25,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:25,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:25,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:25,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:25,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:25,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:25,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:25,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:25,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:25,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:26,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:26,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:26,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:26,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:26,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:26,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:26,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:26,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:26,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:26,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:26,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:26,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:26,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:26,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:27,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:27,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:27,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:27,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:27,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:27,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:27,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:27,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:27,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:27,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:27,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:27,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:27,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:27,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:28,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:28,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:28,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:28,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:28,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:28,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:28,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:28,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:28,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:28,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:28,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:28,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:28,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:28,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:29,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:29,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:29,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:29,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:29,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:29,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:29,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:29,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:29,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:29,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:29,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:29,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:29,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:29,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:30,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:30,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:30,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:30,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:30,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:30,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:30,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:30,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:30,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:30,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:30,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:30,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:30,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:30,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:31,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:31,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:31,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:31,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:31,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:31,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:31,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:31,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:31,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:31,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:31,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:31,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:31,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:31,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:32,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:32,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:32,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:32,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:32,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:32,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:32,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:32,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:32,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:32,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:32,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:32,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:32,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:32,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:33,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:33,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:33,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:33,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:33,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:33,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:33,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:33,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:33,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:33,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:33,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:33,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:33,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:33,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:34,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:34,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:34,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:34,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:34,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:34,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:34,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:34,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:34,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:34,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:34,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:34,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:34,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:34,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:35,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:35,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:35,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:35,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:35,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:35,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:35,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:35,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:35,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:35,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:35,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:35,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:35,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:35,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:36,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:36,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:36,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:36,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:36,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:36,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:36,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:36,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:36,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:36,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:36,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:36,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:36,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:36,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:37,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:37,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:37,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:37,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:37,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:37,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:37,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:37,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:37,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:37,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:37,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:37,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:37,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:37,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:38,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:38,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:38,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:38,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:38,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:38,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:38,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:38,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:38,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:38,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:38,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:38,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:38,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:38,user-db-758477f574-w5dn9,104,526
2023-11-22 03:38:39,carts-5bb979cb6d-zdvn9,74,456
2023-11-22 03:38:39,carts-db-98ff4cbc7-qrqpw,2628,344
2023-11-22 03:38:39,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:38:39,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:38:39,front-end-5d7b595bcd-kh446,556,465
2023-11-22 03:38:39,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:38:39,orders-db-c6897fc87-lmpxx,5,77
2023-11-22 03:38:39,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:38:39,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:38:39,rabbitmq-cbfd4b9db-rsrk7,15,165
2023-11-22 03:38:39,session-db-9dc55b5b-2qmdw,27,43
2023-11-22 03:38:39,shipping-78db6c6958-zxb5v,3,211
2023-11-22 03:38:39,user-5c8d59bcd4-24rqf,165,192
2023-11-22 03:38:39,user-db-758477f574-w5dn9,104,526
